Match ID,Map ID,Event,Team ID,Team,Opponent ID,Opponent,Mode,Map,Player ID,Player,Score,Kills,Deaths,K/D,Engagements,Difference,Damage,Map Result,Total Hill Time,P1 Time,P2 Time,P3 Time,P4 Time,P5 Time,First Bloods,First Deaths,Bombs Planted,Bombs Defused,Avg SnD Kills/Round,Avg SnD Dmg/Round,Tiers Captured,Offense Kills,Offense OBJ Kills,Defense Kills,Defense OBJ Kills,Avg Control Dmg/Round
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Checkmate,34,Bance,4700.0,32,16,2.0,48,16,4943.0,Win,,,,,,,,,,,,,6.0,16.0,8.0,16.0,10.0,1235.75
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Checkmate,33,Cammy,3300.0,26,21,1.24,47,5,5030.0,Win,,,,,,,,,,,,,4.0,14.0,12.0,12.0,5.0,1257.5
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Checkmate,50,Insight,7475.0,27,17,1.59,44,10,4646.0,Win,,,,,,,,,,,,,7.0,12.0,9.0,15.0,12.0,1161.5
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Checkmate,36,CleanX,2450.0,11,19,0.58,30,-8,3033.0,Win,,,,,,,,,,,,,6.0,7.0,8.0,4.0,2.0,758.25
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Checkmate,29,Vivid,2295.0,21,26,0.81,47,-5,3251.0,Loss,,,,,,,,,,,,,2.0,9.0,7.0,12.0,10.0,812.75
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Checkmate,9,Shotzzy,2380.0,21,23,0.91,44,-2,4010.0,Loss,,,,,,,,,,,,,2.0,8.0,4.0,13.0,10.0,1002.5
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Checkmate,10,C6,1350.0,13,22,0.59,35,-9,3457.0,Loss,,,,,,,,,,,,,1.0,6.0,2.0,7.0,3.0,864.25
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-3,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Checkmate,11,iLLeY,1550.0,18,25,0.72,43,-7,3932.0,Loss,,,,,,,,,,,,,0.0,6.0,3.0,12.0,9.0,983.0
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Moscow,34,Bance,1450.0,19,19,1.0,38,0,3633.0,Loss,12.0,8.0,0.0,0.0,4.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Moscow,33,Cammy,1300.0,14,19,0.74,33,-5,3204.0,Loss,35.0,31.0,1.0,3.0,0.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Moscow,50,Insight,1220.0,14,19,0.74,33,-5,2959.0,Loss,43.0,0.0,31.0,2.0,10.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Moscow,36,CleanX,1555.0,14,23,0.61,37,-9,3367.0,Loss,56.0,22.0,24.0,0.0,10.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Moscow,29,Vivid,1855.0,17,18,0.94,35,-1,3424.0,Win,64.0,35.0,18.0,2.0,9.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Moscow,9,Shotzzy,2060.0,19,11,1.73,30,8,2917.0,Win,67.0,28.0,0.0,16.0,23.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Moscow,10,C6,4555.0,29,13,2.23,42,16,4351.0,Win,129.0,31.0,30.0,57.0,11.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-4,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Moscow,11,iLLeY,1435.0,15,19,0.79,34,-4,3588.0,Win,30.0,7.0,3.0,9.0,11.0,,,,,,,,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Raid,34,Bance,780.0,6,9,0.67,15,-3,1252.0,Loss,,,,,,,1.0,3.0,2.0,0.0,0.55,113.82,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Raid,33,Cammy,600.0,6,8,0.75,14,-2,2045.0,Loss,,,,,,,2.0,1.0,0.0,0.0,0.55,185.91,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Raid,50,Insight,1050.0,12,7,1.71,19,5,2296.0,Loss,,,,,,,1.0,0.0,0.0,1.0,1.09,208.73,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Raid,36,CleanX,615.0,7,9,0.78,16,-2,1278.0,Loss,,,,,,,2.0,1.0,0.0,0.0,0.64,116.18,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Raid,29,Vivid,650.0,7,9,0.78,16,-2,1319.0,Win,,,,,,,1.0,2.0,0.0,0.0,0.64,119.91,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Raid,9,Shotzzy,1100.0,11,9,1.22,20,2,2208.0,Win,,,,,,,2.0,1.0,3.0,0.0,1.0,200.73,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Raid,10,C6,475.0,4,7,0.57,11,-3,1171.0,Win,,,,,,,0.0,1.0,0.0,1.0,0.36,106.45,,,,,,
cw-champs-winners2-match-1,cw-champs-winners2-match-1-map-5,CDL Champs 2021,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Raid,11,iLLeY,1150.0,11,6,1.83,17,5,1963.0,Win,,,,,,,2.0,2.0,0.0,0.0,1.0,178.45,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Hardpoint,Raid,26,Cellium,2210.0,24,15,1.6,39,9,4204.0,Win,79.0,26.0,33.0,20.0,0.0,0.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Hardpoint,Raid,25,Arcitys,2155.0,14,19,0.74,33,-5,3171.0,Win,43.0,0.0,5.0,38.0,0.0,0.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Hardpoint,Raid,28,aBeZy,1455.0,14,19,0.74,33,-5,3403.0,Win,94.0,1.0,23.0,25.0,32.0,13.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Hardpoint,Raid,27,Simp,2490.0,22,13,1.69,35,9,3201.0,Win,119.0,20.0,37.0,50.0,0.0,12.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Hardpoint,Raid,42,Clayster,1705.0,19,18,1.06,37,1,3700.0,Loss,75.0,24.0,36.0,0.0,15.0,0.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Hardpoint,Raid,58,Hydra,1030.0,12,16,0.75,28,-4,2666.0,Loss,24.0,7.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Hardpoint,Raid,44,Mack,1580.0,16,19,0.84,35,-3,3348.0,Loss,67.0,16.0,14.0,12.0,25.0,0.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-1,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Hardpoint,Raid,41,Asim,2640.0,19,21,0.9,40,-2,3381.0,Loss,36.0,6.0,5.0,0.0,0.0,25.0,,,,,,,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Search and Destroy,Miami,26,Cellium,505.0,6,6,1.0,12,0,1363.0,Win,,,,,,,1.0,0.0,0.0,0.0,0.67,151.44,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Search and Destroy,Miami,25,Arcitys,1650.0,11,5,2.2,16,6,2326.0,Win,,,,,,,1.0,0.0,0.0,0.0,1.22,258.44,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Search and Destroy,Miami,28,aBeZy,575.0,6,7,0.86,13,-1,1007.0,Win,,,,,,,1.0,3.0,1.0,1.0,0.67,111.89,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Search and Destroy,Miami,27,Simp,680.0,5,5,1.0,10,0,1112.0,Win,,,,,,,1.0,2.0,0.0,0.0,0.56,123.56,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Search and Destroy,Miami,42,Clayster,600.0,6,7,0.86,13,-1,1265.0,Loss,,,,,,,0.0,0.0,0.0,0.0,0.67,140.56,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Search and Destroy,Miami,58,Hydra,700.0,8,6,1.33,14,2,1344.0,Loss,,,,,,,3.0,1.0,2.0,0.0,0.89,149.33,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Search and Destroy,Miami,44,Mack,525.0,6,6,1.0,12,0,1151.0,Loss,,,,,,,2.0,1.0,0.0,0.0,0.67,127.89,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-2,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Search and Destroy,Miami,41,Asim,300.0,3,9,0.33,12,-6,863.0,Loss,,,,,,,0.0,2.0,0.0,0.0,0.33,95.89,,,,,,
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Control,Garrison,26,Cellium,1755.0,14,12,1.17,26,2,2878.0,Win,,,,,,,,,,,,,3.0,2.0,1.0,12.0,7.0,959.33
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Control,Garrison,25,Arcitys,4000.0,19,15,1.27,34,4,3647.0,Win,,,,,,,,,,,,,5.0,8.0,6.0,11.0,10.0,1215.67
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Control,Garrison,28,aBeZy,2800.0,23,12,1.92,35,11,4122.0,Win,,,,,,,,,,,,,3.0,9.0,5.0,14.0,9.0,1374.0
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,115.0,Atlanta FaZe,110.0,New York Subliners,Control,Garrison,27,Simp,2200.0,14,13,1.08,27,1,2233.0,Win,,,,,,,,,,,,,5.0,5.0,3.0,9.0,5.0,744.33
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Control,Garrison,42,Clayster,2175.0,13,19,0.68,32,-6,2775.0,Loss,,,,,,,,,,,,,2.0,10.0,7.0,3.0,2.0,925.0
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Control,Garrison,58,Hydra,1325.0,16,18,0.89,34,-2,2900.0,Loss,,,,,,,,,,,,,1.0,11.0,10.0,5.0,1.0,966.67
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Control,Garrison,44,Mack,1900.0,9,16,0.56,25,-7,2148.0,Loss,,,,,,,,,,,,,4.0,4.0,4.0,5.0,2.0,716.0
cw-champs-winners2-match-2,cw-champs-winners2-match-2-map-3,CDL Champs 2021,110.0,New York Subliners,115.0,Atlanta FaZe,Control,Garrison,41,Asim,2050.0,14,17,0.82,31,-3,2885.0,Loss,,,,,,,,,,,,,1.0,12.0,9.0,2.0,0.0,961.67
cw-champs-losers2-match-1,cw-champs-losers2-match-1-map-1,CDL Champs 2021,112.0,Toronto Ultra,117.0,OpTic Chicago,Hardpoint,Checkmate,34,Bance,1765.0,20,25,0.8,45,-5,3466.0,Win,78.0,33.0,1.0,4.0,24.0,16.0,,,,,,,,,,,,
cw-champs-losers2-match-1,cw-champs-losers2-match-1-map-1,CDL Champs 2021,112.0,Toronto Ultra,117.0,OpTic Chicago,Hardpoint,Checkmate,33,Cammy,2725.0,30,19,1.58,49,11,4919.0,Win,103.0,0.0,0.0,11.0,33.0,59.0,,,,,,,,,,,,
cw-champs-losers2-match-1,cw-champs-losers2-match-1-map-1,CDL Champs 2021,112.0,Toronto Ultra,117.0,OpTic Chicago,Hardpoint,Checkmate,50,Insight,2155.0,22,23,0.96,45,-1,4507.0,Win,98.0,43.0,25.0,11.0,19.0,0.0,,,,,,,,,,,,
cw-champs-losers2-match-1,cw-champs-losers2-match-1-map-1,CDL Champs 2021,112.0,Toronto Ultra,117.0,OpTic Chicago,Hardpoint,Checkmate,36,CleanX,1805.0,25,30,0.83,55,-5,4347.0,Win,62.0,37.0,3.0,0.0,5.0,17.0,,,,,,,,,,,,
cw-champs-losers2-match-1,cw-champs-losers2-match-1-map-1,CDL Champs 2021,117.0,OpTic Chicago,112.0,Toronto Ultra,Hardpoint,Checkmate,22,Dashy,3790.0,25,24,1.04,49,1,4192.0,Loss,34.0,11.0,6.0,14.0,3.0,0.0,,,,,,,,,,,,
